,year,geoid,pollutant,emissions,vmt,sourcehours,vehicles,starts,idlehours,hoteld,hotelb,hotelo,by,sourcetype,regclass,fueltype,roadtype,table
168,2050.0,1037,98.0,125864.3283431,330005022.8921,6896273.564605,25842.201582,29101814.4372,0.0,0.0,0.0,0.0,16,,,,,d01037
169,2055.0,1037,98.0,130852.28657130002,340949107.1617,7127079.367904001,26346.554207,29963319.3471,0.0,0.0,0.0,0.0,16,,,,,d01037
170,2060.0,1037,98.0,136410.60010359998,352410409.8071,7369064.34783,26883.570347,30892655.6892,0.0,0.0,0.0,0.0,16,,,,,d01037
171,2020.0,1039,98.0,290276.37523973,565682453.341038,13720286.373731203,46993.603259757,53039002.583176605,0.0,0.0,0.0,0.0,16,,,,,d01039
172,2025.0,1039,98.0,270624.19813635695,581916727.524729,14112038.067814104,48521.981106490995,55034433.838600606,0.0,0.0,0.0,0.0,16,,,,,d01039
173,2030.0,1039,98.0,255726.660851706,601877420.134759,14601085.90120496,49678.330809393,56675234.0198533,0.0,0.0,0.0,0.0,16,,,,,d01039
174,2035.0,1039,98.0,247558.007468794,617485724.0262494,14989932.95516506,50649.9296728238,58181305.90997703,0.0,0.0,0.0,0.0,16,,,,,d01039
175,2040.0,1039,98.0,248736.12205491596,638719006.965504,15519423.7220195,51648.546097807994,59778595.5785662,0.0,0.0,0.0,0.0,16,,,,,d01039
176,2045.0,1039,98.0,254433.18361999997,661897674.313,16094417.6947,52893.831467,61729938.546,0.0,0.0,0.0,0.0,16,,,,,d01039
177,2050.0,1039,98.0,263351.92321000004,685289544.365,16669015.983599998,54075.288915000005,63707175.58499999,0.0,0.0,0.0,0.0,16,,,,,d01039
178,2055.0,1039,98.0,273656.31278000004,708005194.05,17225744.013100002,55138.948324000005,65593119.566,0.0,0.0,0.0,0.0,16,,,,,d01039
179,2060.0,1039,98.0,285141.26813,731800931.01,17809486.017500002,56269.282059000005,67627652.173,0.0,0.0,0.0,0.0,16,,,,,d01039
180,2020.0,1041,98.0,124713.49147098002,244874009.07971,5068246.307782,20190.52016901,21670969.3894592,0.0,0.0,0.0,0.0,16,,,,,d01041
181,2025.0,1041,98.0,116479.99161731004,251971980.49076897,5215437.451137801,20845.998424525,22486327.891867097,0.0,0.0,0.0,0.0,16,,,,,d01041
182,2030.0,1041,98.0,110093.00225907,260545178.31814095,5394017.6511442,21336.325444534003,23156719.215908702,0.0,0.0,0.0,0.0,16,,,,,d01041
183,2035.0,1041,98.0,106567.761672927,267135733.334116,5532468.80123942,21740.3565742036,23772093.295484107,0.0,0.0,0.0,0.0,16,,,,,d01041
184,2040.0,1041,98.0,107037.24726757,276073216.38479996,5719944.8532679,22149.62152494,24424722.3601156,0.0,0.0,0.0,0.0,16,,,,,d01041
185,2045.0,1041,98.0,109462.20793,285888733.68,5925438.8413,22667.4766,25221976.9286,0.0,0.0,0.0,0.0,16,,,,,d01041
186,2050.0,1041,98.0,113328.77464,295943801.21000004,6135617.9388,23166.272663,26029855.707,0.0,0.0,0.0,0.0,16,,,,,d01041
187,2055.0,1041,98.0,117812.81819,305756596.57,6340993.451000001,23618.212687,26800448.9501,0.0,0.0,0.0,0.0,16,,,,,d01041
188,2060.0,1041,98.0,122809.73013999996,316035405.64,6556311.968699999,24099.40699,27631648.3187,0.0,0.0,0.0,0.0,16,,,,,d01041
189,2020.0,1043,98.0,707576.2247375505,1318720103.8031497,30716551.92054679,107465.82250657,143862432.841949,265360.47000000003,19906.474,0.0,71316.80750000001,16,,,,,d01043
190,2025.0,1043,98.0,659660.0932493086,1356796540.9086215,31595759.06303812,110975.23893026,149275192.832424,228772.9679,53008.350000000006,11620.341,73350.442,16,,,,,d01043
191,2030.0,1043,98.0,622181.8548714794,1404250106.7278457,32707267.00649394,113678.189404887,153725624.708497,189796.200128,86667.75,25863.522,75581.790032,16,,,,,d01043
192,2035.0,1043,98.0,601771.1507077416,1442697900.5804117,33615783.253836066,116009.15854928,157810666.97486144,164767.21793918998,109567.32,37411.72,77936.61198479,16,,,,,d01043
193,2040.0,1043,98.0,604545.24710561,1494711791.4051163,34848957.167138994,118447.1945046,162143218.15100628,155124.3,123053.46,44500.94,80669.85,16,,,,,d01043
194,2045.0,1043,98.0,618406.6790599999,1550801595.9799995,36175218.51629999,121449.23958,167435970.71,153158.22,131566.34,48685.04,83352.4,16,,,,,d01043
195,2050.0,1043,98.0,639935.6053299998,1606621958.449999,37483443.11909998,124260.33928,172798827.324,155557.95,137458.83,51340.16,86089.26000000001,16,,,,,d01043
196,2055.0,1043,98.0,664770.8798199998,1660698751.2400007,38747013.73369997,126781.83371999998,177914450.13599998,159840.03,142044.99,53227.95,88778.14,16,,,,,d01043
197,2060.0,1043,98.0,692440.8829099999,1717436197.4299998,40073154.05679997,129457.70443,183432702.736,164837.41,146522.25,54945.77,91576.18,16,,,,,d01043
198,2020.0,1045,98.0,368076.38783191994,712410763.7802901,22471752.120657388,60090.38961053299,74478739.1995593,0.0,0.0,0.0,0.0,16,,,,,d01045
199,2025.0,1045,98.0,341967.60191723,732437740.3485302,23098576.506750103,62051.591471249,77280954.2713871,0.0,0.0,0.0,0.0,16,,,,,d01045
200,2030.0,1045,98.0,323030.0990354599,757982458.5569978,23911962.46127579,63568.856741307,79584949.5493117,0.0,0.0,0.0,0.0,16,,,,,d01045
201,2035.0,1045,98.0,312809.60707006895,778621062.1383541,24579728.658513054,64891.3186895992,81699913.26041427,0.0,0.0,0.0,0.0,16,,,,,d01045
202,2040.0,1045,98.0,314566.03761320986,806881050.3572401,25495358.229841307,66286.036727535,83942843.426595,0.0,0.0,0.0,0.0,16,,,,,d01045
203,2045.0,1045,98.0,321970.05472999986,837371012.42,26478314.850799996,67980.89263,86683038.607,0.0,0.0,0.0,0.0,16,,,,,d01045
204,2050.0,1045,98.0,333123.68179999996,867257783.3199999,27431765.1956,69544.079414,89459359.382,0.0,0.0,0.0,0.0,16,,,,,d01045
205,2055.0,1045,98.0,345907.91707,895981379.82,28345250.490400005,70934.42250100001,92107795.579,0.0,0.0,0.0,0.0,16,,,,,d01045
206,2060.0,1045,98.0,360164.8676999998,926078694.37,29303183.191100005,72406.179358,94964624.826,0.0,0.0,0.0,0.0,16,,,,,d01045
207,2020.0,1047,98.0,251757.08443518,491970664.604376,13779218.914709002,41192.70326163401,48859946.9453389,0.0,0.0,0.0,0.0,16,,,,,d01047
208,2025.0,1047,98.0,234321.93559846995,505940262.32523406,14167397.841773003,42534.839125228005,50698311.43163389,0.0,0.0,0.0,0.0,16,,,,,d01047
209,2030.0,1047,98.0,221401.099982342,523444530.02943,14662961.662673496,43562.221158673994,52209686.71623891,0.0,0.0,0.0,0.0,16,,,,,d01047
210,2035.0,1047,98.0,214384.47585916193,537368609.0557351,15064454.967633275,44442.4403583609,53597123.0258708,0.0,0.0,0.0,0.0,16,,,,,d01047
211,2040.0,1047,98.0,215518.1679902201,556374994.401713,15613455.628380105,45359.58215396,55068546.311885,0.0,0.0,0.0,0.0,16,,,,,d01047
212,2045.0,1047,98.0,220541.34146999996,576995683.98,16205565.037000004,46487.727484,56866132.842999995,0.0,0.0,0.0,0.0,16,,,,,d01047
213,2050.0,1047,98.0,228244.78720000008,597490815.53,16787024.414,47542.018490999995,58687520.339,0.0,0.0,0.0,0.0,16,,,,,d01047
214,2055.0,1047,98.0,237109.4281699999,617288402.6200001,17346743.9252,48485.159713,60424966.403,0.0,0.0,0.0,0.0,16,,,,,d01047
215,2060.0,1047,98.0,246992.59567999997,638029815.0899999,17933638.7471,49485.319558,62299122.911,0.0,0.0,0.0,0.0,16,,,,,d01047
216,2020.0,1049,98.0,544202.640906599,1001776544.334446,21551429.370765056,81011.71846726,103840366.180829,213437.591,16011.382,0.0,57362.2678,16,,,,,d01049
217,2025.0,1049,98.0,507930.5497647461,1030923579.6584018,22174794.723292325,83652.36509116301,107747383.5718975,184008.9729,42636.32,9346.608,58997.9482,16,,,,,d01049
218,2030.0,1049,98.0,479051.4593601579,1066716509.2604612,22949169.134371925,85667.232185946,110959564.7246584,152659.24183500002,69709.57,20802.897,60792.78045870001,16,,,,,d01049
219,2035.0,1049,98.0,463225.4290985079,1095349795.955813,23573675.599279888,87378.228495193,113908208.56774393,132526.51638572,88128.79999999999,30091.445,62686.76159642999,16,,,,,d01049
220,2040.0,1049,98.0,465173.32529253094,1133965594.149882,24418090.006836705,89148.84515679,117035572.9434632,124771.47,98975.75,35793.47,64885.27,16,,,,,d01049
221,2045.0,1049,98.0,475704.5061570001,1175801503.619,25330673.79980001,91353.30294,120855803.136,123189.91,105822.67,39158.91,67042.92,16,,,,,d01049
222,2050.0,1049,98.0,492306.34299799986,1217929346.194,26243113.378799997,93441.89122,124726647.989,125120.5,110562.39,41294.49,69244.25,16,,,,,d01049
223,2055.0,1049,98.0,511514.8437700001,1258907814.4960003,27128877.24859998,95324.64613,128419254.312,128564.03,114251.54,42812.89,71407.01000000001,16,,,,,d01049
224,2060.0,1049,98.0,532910.99219,1301893194.406,28058476.19089999,97325.5168,132402420.035,132584.07,117851.95,44194.557,73657.6,16,,,,,d01049
225,2020.0,1051,98.0,532965.3781499492,1048568571.7580832,29322763.953021288,87840.54974262,111361073.725653,32385.7664,2429.466,0.0,8703.8061,16,,,,,d01051
226,2025.0,1051,98.0,495798.2425460392,1078274725.438869,30147109.093029022,90708.586851347,115550907.478266,27920.38581,6469.365,1418.1946,8951.9867,16,,,,,d01051
227,2030.0,1051,98.0,468337.7349210853,1115898026.061144,31207673.520618208,92922.820008705,118995902.17503788,23163.466833199996,10577.314,3156.4994,9224.3272083,16,,,,,d01051
228,2035.0,1051,98.0,453506.4495751499,1146260811.472975,32075345.5623194,94844.88831109332,122158081.23704302,20108.81596893,13372.141,4565.887000000001,9511.706242233,16,,,,,d01051
229,2040.0,1051,98.0,456018.72781731846,1187718571.943498,33262177.138012912,96865.65391709,125511839.8063772,18932.069,15017.935,5431.088,9845.286,16,,,,,d01051
230,2045.0,1051,98.0,466740.87533,1232470346.087,34537899.5463,99331.11805,129608930.272,18692.126,16056.909,5941.725,10172.675,16,,,,,d01051
231,2050.0,1051,98.0,483021.3919200003,1276555062.17,35782509.618100025,101616.25526,133760095.935,18984.945,16776.079999999998,6265.7609999999995,10506.689,16,,,,,d01051
232,2055.0,1051,98.0,501718.98466999986,1319024415.3400004,36978137.1035,103654.07447,137720035.595,19507.499,17335.781,6496.153,10834.901,16,,,,,d01051
233,2060.0,1051,98.0,522565.60183999984,1363541344.13,38232251.98569998,105813.12269,141991581.105,20117.409,17882.163,6705.8060000000005,11176.327,16,,,,,d01051
234,2020.0,1053,98.0,420167.88471180096,751160088.4080349,17319585.651923757,60558.647812694,81614705.660383,202463.077,15188.063999999998,0.0,54412.7818,16,,,,,d01053
235,2025.0,1053,98.0,391828.3287176678,772971009.870297,17817113.86737723,62535.34915616801,84685437.7737167,174547.6022,40443.969999999994,8866.019,55964.4181,16,,,,,d01053
236,2030.0,1053,98.0,369298.9551650088,800000359.6984775,18443794.67145804,64055.947002298,87210159.1462986,144808.935286,66125.19,19733.195,57666.956321599995,16,,,,,d01053
237,2035.0,1053,98.0,356969.37981594773,821923868.0893689,18956536.239591148,65363.777140915,89527666.06614685,125712.39605738,83597.25,28544.139,59463.49151434,16,,,,,d01053
238,2040.0,1053,98.0,358441.35816805786,851481380.1871777,19650991.94847309,66728.94483503299,91985574.1134145,118356.22,93886.47,33953.064,61548.96,16,,,,,d01053
239,2045.0,1053,98.0,366539.8018,883348101.346,20397641.9825,68415.79163400001,94988231.071,116855.74,100381.43,37145.39,63595.61,16,,,,,d01053
240,2050.0,1053,98.0,379221.4344960002,915179330.9709998,21135728.03532,70001.08074,98030660.865,118686.81,104876.94,39171.1,65683.84,16,,,,,d01053
241,2055.0,1053,98.0,393870.07206100016,946072241.503,21849359.36039999,71425.82472,100932827.232,121953.5,108376.68,40611.417,67735.37,16,,,,,d01053
242,2060.0,1053,98.0,410186.062154,978490939.4679998,22598420.133000005,72938.40578999999,104063400.868,125765.92,111791.92,41922.071,69870.15,16,,,,,d01053
243,2020.0,1055,98.0,624850.0548579736,1196660580.9549727,37064373.70322763,100134.68510985,134925997.714804,110901.524,8319.442,0.0,29805.2764,16,,,,,d01055
244,2025.0,1055,98.0,580577.4846101713,1230376460.8178232,38098576.91278539,103409.99915471,140002629.13033903,95610.3905,22153.639,4856.461,30655.132620000004,16,,,,,d01055
245,2030.0,1055,98.0,547993.2730354158,1273725696.5382166,39448356.985041544,105967.843365846,144176508.3564263,79320.917224,36220.780000000006,10809.081,31587.671806,16,,,,,d01055
246,2035.0,1055,98.0,530492.3320858699,1309371611.369162,40568410.2285206,108226.347777744,148007858.07829213,68860.463318,45791.32,15635.372,32571.840829499,16,,,,,d01055
247,2040.0,1055,98.0,533494.1640818936,1358060136.2360325,42102714.19691973,110628.24990379,152071202.2624475,64830.920000000006,51427.35,18598.123,33714.074,16,,,,,d01055
248,2045.0,1055,98.0,546105.44577,1410274890.381999,43743805.9227,113528.98878,157035298.931,64009.05,54985.07,20346.819000000003,34835.236000000004,16,,,,,d01055
249,2050.0,1055,98.0,565009.43215,1461086738.62,45327043.788799986,116186.62224,162064895.936,65011.94,57447.75,21456.484,35979.017,16,,,,,d01055
250,2055.0,1055,98.0,586656.4461000003,1509848355.6500006,46841767.98019996,118545.54159,166862966.046,66801.33,59364.45,22245.355,37102.759,16,,,,,d01055
251,2060.0,1055,98.0,610794.3633100002,1560981384.4199998,48430765.602000006,121040.63099,172038193.964,68889.89,61235.5,22963.262,38272.237,16,,,,,d01055
252,2020.0,1057,98.0,109836.85725827995,216623340.56857,4483532.3070539,17861.161701982,19170802.6682985,0.0,0.0,0.0,0.0,16,,,,,d01057
253,2025.0,1057,98.0,102595.98096986,222902701.039344,4613742.0270236,18441.017560807,19892112.5764862,0.0,0.0,0.0,0.0,16,,,,,d01057
254,2030.0,1057,98.0,96976.129998953,230485792.066273,4771714.5707674,18874.7733563,20485156.2648636,0.0,0.0,0.0,0.0,16,,,,,d01057
255,2035.0,1057,98.0,93878.373349146,236317106.71112505,4894191.950091629,19232.1889000602,21029532.319999773,0.0,0.0,0.0,0.0,16,,,,,d01057
256,2040.0,1057,98.0,94298.94455087002,244222416.304481,5060044.6525143,19594.239637963,21606868.6653077,0.0,0.0,0.0,0.0,16,,,,,d01057
257,2045.0,1057,98.0,96441.22187000002,252906519.19,5241818.4691,20052.358232,22312157.8748,0.0,0.0,0.0,0.0,16,,,,,d01057
258,2050.0,1057,98.0,99854.75079,261800884.02,5427755.006399999,20493.606695,23026813.5261,0.0,0.0,0.0,0.0,16,,,,,d01057
259,2055.0,1057,98.0,103813.61552,270481852.34,5609442.6274,20893.400872,23708539.707500003,0.0,0.0,0.0,0.0,16,,,,,d01057
260,2060.0,1057,98.0,108224.90814,279575172.20000005,5799918.833899999,21319.077089999995,24443849.8686,0.0,0.0,0.0,0.0,16,,,,,d01057
261,2020.0,1059,98.0,196151.1695482199,385322762.092095,9975149.6137889,32120.329234248995,37059334.4945352,0.0,0.0,0.0,0.0,16,,,,,d01059
262,2025.0,1059,98.0,182765.188041922,396329292.715297,10258164.944467304,33165.790351061,38453653.0126627,0.0,0.0,0.0,0.0,16,,,,,d01059
263,2030.0,1059,98.0,172712.131146233,409976032.70618296,10615219.897666547,33960.869658414,39600069.5632383,0.0,0.0,0.0,0.0,16,,,,,d01059
264,2035.0,1059,98.0,167232.87582098498,420726330.41434366,10901676.28489378,34634.599031794394,40652475.37518524,0.0,0.0,0.0,0.0,16,,,,,d01059
265,2040.0,1059,98.0,168084.030644253,435373073.85334504,11292505.206480095,35331.365866262,41768520.658653304,0.0,0.0,0.0,0.0,16,,,,,d01059
266,2045.0,1059,98.0,171978.44983,451319372.29,11715534.8409,36195.10245600001,43131954.4574,0.0,0.0,0.0,0.0,16,,,,,d01059
267,2050.0,1059,98.0,178014.90405,467304867.321,12134793.0849,37008.949952,44513396.8542,0.0,0.0,0.0,0.0,16,,,,,d01059
268,2055.0,1059,98.0,184977.54812,482792222.29,12539747.521500004,37739.679702,45831332.87799999,0.0,0.0,0.0,0.0,16,,,,,d01059
269,2060.0,1059,98.0,192738.88946000003,499017416.08,12964371.9216,38515.434208,47252765.651999995,0.0,0.0,0.0,0.0,16,,,,,d01059
270,2020.0,1061,98.0,191904.3821469799,374695275.76871777,7820713.904202593,30906.053355194996,33256805.9154323,0.0,0.0,0.0,0.0,16,,,,,d01061
271,2025.0,1061,98.0,179197.73104536175,385551129.46026224,8047634.337775544,31909.418138722,34508108.700524,0.0,0.0,0.0,0.0,16,,,,,d01061
272,2030.0,1061,98.0,169357.41038408093,398673270.3783107,8323368.427670572,32660.502514999,35536855.87444041,0.0,0.0,0.0,0.0,16,,,,,d01061
273,2035.0,1061,98.0,163920.3662134629,408770949.3231449,8537469.753840819,33280.0616458147,36481242.89564204,0.0,0.0,0.0,0.0,16,,,,,d01061
274,2040.0,1061,98.0,164631.08837878314,422465373.08405054,8827475.130524956,33907.938088236,37482808.7197962,0.0,0.0,0.0,0.0,16,,,,,d01061
275,2045.0,1061,98.0,168350.3577042,437501172.2959,9145170.04646,34701.870933000006,38706415.221700005,0.0,0.0,0.0,0.0,16,,,,,d01061
276,2050.0,1061,98.0,174280.18692109996,452891024.9334,9469695.13338,35466.129402,39946116.1712,0.0,0.0,0.0,0.0,16,,,,,d01061
277,2055.0,1061,98.0,181156.7082837,467909199.2161,9786616.94396,36158.227641000005,41128663.543,0.0,0.0,0.0,0.0,16,,,,,d01061
278,2060.0,1061,98.0,188819.0682194,483639757.1274,10118897.89514,36895.194460000006,42404314.411,0.0,0.0,0.0,0.0,16,,,,,d01061
279,2020.0,1063,98.0,283122.7868115642,461532958.3403164,7800388.978713369,35417.984276193,50468413.88548531,254248.243,19072.824999999997,0.0,68330.2457,16,,,,,d01063
280,2025.0,1063,98.0,264815.6260759538,475347388.6973294,8034604.17233578,36572.741888332996,52367322.6783759,219192.4585,50788.55,11133.719,70278.68209999999,16,,,,,d01063
281,2030.0,1063,98.0,249085.87377656825,491964164.41552687,8316131.681724773,37454.001277054,53928630.96939891,181847.543371,83038.31,24780.495000000003,72416.66584280001,16,,,,,d01063
282,2035.0,1063,98.0,240385.4058759515,505458898.23278725,8545170.133542452,38198.259623143,55361696.14495615,157866.33760668998,104979.73,35845.02,74672.77190168001,16,,,,,d01063
283,2040.0,1063,98.0,241060.3394384142,523367207.8540264,8848947.71631254,38964.608310381,56881567.96523431,148628.65,117900.73,42637.37,77291.61,16,,,,,d01063
284,2045.0,1063,98.0,246308.62102683,542678822.7008369,9176383.157554498,39931.844638,58738369.503,146744.87,126056.45,46646.24,79861.81,16,,,,,d01063
285,2050.0,1063,98.0,254816.45829152,562367088.000421,9510409.801589403,40861.162916,60619660.8,149044.2,131702.56,49190.189999999995,82484.11,16,,,,,d01063
286,2055.0,1063,98.0,264708.60043559014,581660294.10151,9837989.7439557,41705.693714,62414342.445,153146.52,136096.35,50998.92,85060.40000000001,16,,,,,d01063
287,2060.0,1063,98.0,275716.92919046985,601932129.388199,10182298.019051803,42605.52076300001,64350080.033,157934.32,140386.5,52644.740000000005,87741.27,16,,,,,d01063
288,2020.0,1065,98.0,119755.94944493,235669567.75799,4877729.915066999,19431.54991383,20856349.2407752,0.0,0.0,0.0,0.0,16,,,,,d01065
289,2025.0,1065,98.0,111855.30730598,242501033.642136,5019389.2313756,20062.38931025,21641056.5539389,0.0,0.0,0.0,0.0,16,,,,,d01065
290,2030.0,1065,98.0,105724.97330218996,250750264.151058,5191249.6505443,20534.283362842,22286231.5779422,0.0,0.0,0.0,0.0,16,,,,,d01065
291,2035.0,1065,98.0,102343.91715459898,257094516.39759,5324502.3864998,20923.1310826467,22878477.738024943,0.0,0.0,0.0,0.0,16,,,,,d01065
292,2040.0,1065,98.0,102798.78938048004,265695171.18806,5504932.901360101,21317.000779039,23506592.1184056,0.0,0.0,0.0,0.0,16,,,,,d01065
293,2045.0,1065,98.0,105130.83591999998,275142707.83,5702692.198399999,21815.399159,24273905.474300005,0.0,0.0,0.0,0.0,16,,,,,d01065
294,2050.0,1065,98.0,108848.13869000002,284818172.05,5904984.188,22295.442176999997,25051426.5743,0.0,0.0,0.0,0.0,16,,,,,d01065
295,2055.0,1065,98.0,113159.50744,294262481.40999997,6102627.9316,22730.39649,25792986.7854,0.0,0.0,0.0,0.0,16,,,,,d01065
296,2060.0,1065,98.0,117963.54551,304155901.9,6309850.5882,23193.501079,26593049.6971,0.0,0.0,0.0,0.0,16,,,,,d01065
297,2020.0,1067,98.0,183192.43729917,358544917.42703,7420927.0160889,29562.977124006004,31730581.1602963,0.0,0.0,0.0,0.0,16,,,,,d01067
298,2025.0,1067,98.0,171085.76282889003,368937048.17025,7636435.791704699,30522.672279289,32924482.6589517,0.0,0.0,0.0,0.0,16,,,,,d01067
299,2030.0,1067,98.0,161697.24651915,381489746.9199099,7897894.9544654,31240.573868317,33906016.1131156,0.0,0.0,0.0,0.0,16,,,,,d01067
300,2035.0,1067,98.0,156511.051436765,391139813.380762,8100645.63780486,31832.2205858951,34807039.83358337,0.0,0.0,0.0,0.0,16,,,,,d01067
301,2040.0,1067,98.0,157192.17120426998,404225245.0454101,8375137.1604524,32431.398774215,35762579.1310299,0.0,0.0,0.0,0.0,16,,,,,d01067
302,2045.0,1067,98.0,160745.90104000003,418598644.12,8676004.596199999,33189.691589,36930004.8926,0.0,0.0,0.0,0.0,16,,,,,d01067
303,2050.0,1067,98.0,166415.38628,433319840.48,8983762.4195,33919.974171,38112798.2271,0.0,0.0,0.0,0.0,16,,,,,d01067
304,2055.0,1067,98.0,172990.96390000003,447688553.04,9284469.095,34581.73927700001,39241115.8224,0.0,0.0,0.0,0.0,16,,,,,d01067
305,2060.0,1067,98.0,180318.30556,462738769.09,9599738.108,35286.371685,40458359.1248,0.0,0.0,0.0,0.0,16,,,,,d01067
